dataset_name,protein,condition,replicate,source_file,source_folder,track_id,cell_id,video_id,n_frames,track_length,is_control,control_role,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,supervised_control_prediction,distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score,is_control_outlier,max_trap_dwell_frames,mean_trap_dwell_frames,trap_prob_mean,frac_supported_high_score_windows,max_consecutive_diffusive,frac_bound,frac_constrained,frac_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches,trapping_score,temporal_score,n_supported_high_score_windows,supported_temporal_trapping,diffusive_burst_flag,final_control_guided_class,classification_reason,distance_to_H2B_Bound,distance_to_MCM2_Bound,genotype,treatment,distance_to_NLS,distance_to_H2B,distance_to_MCM2_Bound_HighConfidence,passed_target_protein_gate,passed_not_free_gate,passed_not_h2b_gate,passed_not_mcm2_gate,passed_temporal_support_gate,passed_no_diffusive_burst_gate,passed_control_outlier_gate,usable_feature_count,passed_feature_completeness_gate,failed_gate_count,first_failed_gate,all_failed_gates,failed_only_one_gate,near_miss_target_specific,old_classification,manual_review_score,ambiguous_reason,suggested_manual_review_priority
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,254,7.0,5,181,181,False,target,0.0,1.0,0.0,chromatin_bound_like,6.253283438642568,4.728705824231208,4.805282254477911,H2B,4.728705824231208,4.728705824231208,True,,,,,0.0,0.8729281767955801,0.1270718232044199,0.0,11.0,115.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,6.109500432305006,4.805282254477911,HAP1,CT,6.253283438642568,4.728705824231208,4.805282254477911,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7821252059308073,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,6,6.0,4,89,89,False,target,0.03,0.97,0.0,chromatin_bound_like,11.551621284983396,11.253337249363744,12.485567453655396,H2B,11.253337249363744,11.253337249363744,True,,,,,3.0,0.0,0.9662921348314608,0.0337078651685393,86.0,0.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.2946555970887337,12.485567453655396,HAP1,CT,11.551621284983396,11.253337249363744,12.485567453655396,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7808896210873146,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,15,5.0,6,102,102,False,target,0.0033333333333333,0.9966666666666668,0.0,chromatin_bound_like,6.698437391098877,5.6524015823465374,6.733779630060935,H2B,5.6524015823465374,5.6524015823465374,True,,,,,0.0,0.6568627450980392,0.3431372549019608,0.0,12.0,29.0,11.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.534814143498081,6.733779630060935,WT,CT,6.698437391098877,5.6524015823465374,6.733779630060935,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7800658978583197,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,15,5.0,6,102,102,False,target,0.0033333333333333,0.9966666666666668,0.0,chromatin_bound_like,6.698437391098877,5.6524015823465374,6.733779630060935,H2B,5.6524015823465374,5.6524015823465374,True,,,,,0.0,0.6568627450980392,0.3431372549019608,0.0,12.0,29.0,11.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.733779630060935,WT,CT,6.698437391098877,5.6524015823465374,6.733779630060935,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7800658978583197,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,63,6.0,3,100,100,False,target,0.03,0.97,0.0,chromatin_bound_like,9.708877791616931,9.1290070483481,10.48884735359612,H2B,9.1290070483481,9.1290070483481,True,,,,,0.0,0.12,0.88,0.0,70.0,6.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,10.48884735359612,HAP1,CT,9.708877791616931,9.1290070483481,10.48884735359612,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.775535420098847,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,63,6.0,3,100,100,False,target,0.03,0.97,0.0,chromatin_bound_like,9.708877791616931,9.1290070483481,10.48884735359612,H2B,9.1290070483481,9.1290070483481,True,,,,,0.0,0.12,0.88,0.0,70.0,6.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.621676355197481,10.48884735359612,HAP1,CT,9.708877791616931,9.1290070483481,10.48884735359612,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.775535420098847,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,327,4.0,5,163,163,False,target,0.0,1.0,0.0,chromatin_bound_like,7.05611705545101,5.627304735405805,4.679796146442327,MCM2_Bound,4.679796146442327,4.679796146442327,True,,,,,0.0,0.98159509202454,0.0184049079754601,0.0,3.0,160.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,6.060312370453937,4.679796146442327,HAP1,CT,7.05611705545101,5.627304735405805,4.679796146442327,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7714168039538714,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,8,1.0,1,49,49,False,target,0.0033333333333333,0.9966666666666668,0.0,chromatin_bound_like,5.800893397091162,5.47056290279787,7.129261959683049,H2B,5.47056290279787,5.47056290279787,True,,,,,4.0,0.0,0.9183673469387756,0.0816326530612244,42.0,0.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.202843755812592,7.129261959683049,WT,CT,5.800893397091162,5.47056290279787,7.129261959683049,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7714168039538714,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,7,6.0,3,141,141,False,target,0.04,0.96,0.0,chromatin_bound_like,11.223883861815091,10.886554991284108,12.052258585310756,H2B,10.886554991284108,10.886554991284108,True,,,,,4.0,0.4113475177304964,0.4893617021276595,0.0992907801418439,15.0,18.0,20.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,4.144574682412737,12.052258585310756,HAP1,CT,11.223883861815091,10.886554991284108,12.052258585310756,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7644151565074138,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,175,3.0,8,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,47.0,47.0,0.9999692933327986,0.7297297297297297,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.7635880294634223,Failed gates: temporal_support;control_outlier,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,35,3.0,5,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,47.0,47.0,0.9999692933327986,0.945945945945946,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3494690493646948,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.7635880294634223,Failed gates: temporal_support;control_outlier,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,35,3.0,5,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,47.0,47.0,0.9999692933327986,0.945945945945946,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.7635880294634223,Failed gates: temporal_support;control_outlier,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,175,3.0,8,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,47.0,47.0,0.9999692933327986,0.7297297297297297,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3494690493646948,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.7635880294634223,Failed gates: temporal_support;control_outlier,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,85,6.0,3,187,187,False,target,0.0,1.0,0.0,chromatin_bound_like,6.659145885986647,5.162189430947214,4.592106206670376,MCM2_Bound,4.592106206670376,4.592106206670376,True,,,,,0.0,0.962566844919786,0.0374331550802139,0.0,3.0,142.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,6.640542718063056,4.592106206670376,HAP1,CT,6.659145885986647,5.162189430947214,4.592106206670376,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.759884678747941,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,97,6.0,4,113,113,False,target,0.0,1.0,0.0,chromatin_bound_like,5.773298536832412,4.584928259630377,5.9586848283914255,H2B,4.584928259630377,4.584928259630377,True,,,,,0.0,0.5575221238938053,0.4424778761061947,0.0,24.0,24.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.9586848283914255,HAP1,CT,5.773298536832412,4.584928259630377,5.9586848283914255,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.758649093904448,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,97,6.0,4,113,113,False,target,0.0,1.0,0.0,chromatin_bound_like,5.773298536832412,4.584928259630377,5.9586848283914255,H2B,4.584928259630377,4.584928259630377,True,,,,,0.0,0.5575221238938053,0.4424778761061947,0.0,24.0,24.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.9963902460339296,5.9586848283914255,HAP1,CT,5.773298536832412,4.584928259630377,5.9586848283914255,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.758649093904448,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,94,2.0,2,66,66,False,target,0.0165751294015655,0.9834248705984344,0.0,chromatin_bound_like,6.842380010486169,6.061928602972018,7.512683120808145,H2B,6.061928602972018,6.061928602972018,True,,,,,0.0,0.1363636363636363,0.8636363636363636,0.0,48.0,9.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.3792661230889487,7.512683120808145,WT,CT,6.842380010486169,6.061928602972018,7.512683120808145,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.757825370675453,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,94,2.0,2,66,66,False,target,0.0165751294015655,0.9834248705984344,0.0,chromatin_bound_like,6.842380010486169,6.061928602972018,7.512683120808145,H2B,6.061928602972018,6.061928602972018,True,,,,,0.0,0.1363636363636363,0.8636363636363636,0.0,48.0,9.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,7.512683120808145,WT,CT,6.842380010486169,6.061928602972018,7.512683120808145,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.757825370675453,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,118,4.0,4,210,210,False,target,0.03,0.97,0.0,chromatin_bound_like,8.32525767584335,7.363434032479173,8.48300904816006,H2B,7.363434032479173,7.363434032479173,True,,,,,0.0,0.5476190476190477,0.4523809523809524,0.0,32.0,68.0,12.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,8.48300904816006,HAP1,CT,8.32525767584335,7.363434032479173,8.48300904816006,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7574135090609557,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,118,4.0,4,210,210,False,target,0.03,0.97,0.0,chromatin_bound_like,8.32525767584335,7.363434032479173,8.48300904816006,H2B,7.363434032479173,7.363434032479173,True,,,,,0.0,0.5476190476190477,0.4523809523809524,0.0,32.0,68.0,12.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,6.94070317624961,8.48300904816006,HAP1,CT,8.32525767584335,7.363434032479173,8.48300904816006,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7574135090609557,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,26,3.0,7,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1708959364098224,6.15998216298994,WT,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,26,3.0,7,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.15998216298994,WT,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,4,2.0,3,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.15998216298994,HAP1,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,4,2.0,3,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1708959364098224,6.15998216298994,HAP1,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,67,6.0,3,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.15998216298994,HAP1,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,67,6.0,3,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1708959364098224,6.15998216298994,HAP1,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,48,2.0,1,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1708959364098224,6.15998216298994,WT,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,48,2.0,1,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.15998216298994,WT,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,130,4.0,5,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.15998216298994,HAP1,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,130,4.0,5,34,34,False,target,0.0,1.0,0.0,chromatin_bound_like,5.421708702940006,4.580717014573523,6.15998216298994,H2B,4.580717014573523,4.580717014573523,True,,,,,0.0,0.0,1.0,0.0,34.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1708959364098224,6.15998216298994,HAP1,CT,5.421708702940006,4.580717014573523,6.15998216298994,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.753706754530478,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,150,4.0,5,63,63,False,target,0.02,0.98,0.0,chromatin_bound_like,7.20710064141107,6.468913571289601,7.895942116765562,H2B,6.468913571289601,6.468913571289601,True,,,,,0.0,0.1269841269841269,0.873015873015873,0.0,51.0,8.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,7.895942116765562,HAP1,CT,7.20710064141107,6.468913571289601,7.895942116765562,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.75329489291598,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,150,4.0,5,63,63,False,target,0.02,0.98,0.0,chromatin_bound_like,7.20710064141107,6.468913571289601,7.895942116765562,H2B,6.468913571289601,6.468913571289601,True,,,,,0.0,0.1269841269841269,0.873015873015873,0.0,51.0,8.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.3084647293944136,7.895942116765562,HAP1,CT,7.20710064141107,6.468913571289601,7.895942116765562,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.75329489291598,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,258,6.0,5,67,67,False,target,0.0233333333333333,0.9766666666666668,0.0,chromatin_bound_like,7.211608913669017,6.4760307402978246,7.907692200125436,H2B,6.4760307402978246,6.4760307402978246,True,,,,,0.0,0.1194029850746268,0.8805970149253731,0.0,51.0,8.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4287544027005532,7.907692200125436,HAP1,CT,7.211608913669017,6.4760307402978246,7.907692200125436,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7495881383855023,Failed gates: not_h2b_like;temporal_support,high
HAP1-0426-CT,NONO,CT,426,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,258,6.0,5,67,67,False,target,0.0233333333333333,0.9766666666666668,0.0,chromatin_bound_like,7.211608913669017,6.4760307402978246,7.907692200125436,H2B,6.4760307402978246,6.4760307402978246,True,,,,,0.0,0.1194029850746268,0.8805970149253731,0.0,51.0,8.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,7.907692200125436,HAP1,CT,7.211608913669017,6.4760307402978246,7.907692200125436,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True,,2.7495881383855023,Failed gates: not_h2b_like;temporal_support,high
WT-0416-CT,TDP43,CT,416,condensate_evaluation_summary.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,37,3.0,1,1,1,False,target,0.0478783575052112,0.4668463509204003,0.4852752915743884,mcm_bound_like,3.845115694015103,1.7931743662286168,1.2860544369689475,MCM2_Bound,1.2860544369689475,1.2860544369689475,False,45.0,45.0,0.9999682155754184,1.0,0.0,1.0,0.0,0.0,,,,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.2501571111960707,1.2860544369689475,WT,CT,3.845115694015103,1.7931743662286168,1.2860544369689475,True,True,True,True,False,True,False,6,True,2,temporal_support,temporal_support;control_outlier,False,True,,2.747059103843588,Failed gates: temporal_support;control_outlier,high
